Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000261349	AL031432.2	1	-	25266102	25267136	0.000000	0.000000	0.000000
ENSG00000187010	RHD	1	+	25272393	25330445	0.004561	1.722893	4.415899
ENSG00000224183	SDHDP6	1	-	25294164	25294643	0.000000	0.000000	0.000000
ENSG00000259984	AL928711.1	1	-	25336429	25337465	0.000000	0.000000	0.000000
ENSG00000183726	TMEM50A	1	+	25337917	25362361	0.014576	2.501448	6.411394
ENSG00000188672	RHCE	1	-	25362249	25430192	0.000000	0.000000	0.000000
ENSG00000238084	AL031284.1	1	+	25398721	25399198	0.000000	0.000000	0.000000
ENSG00000236528	AL033528.2	1	+	25859613	25863420	0.000000	0.000000	0.000000
ENSG00000182749	PAQR7	1	-	25861210	25871253	0.091598	8.325255	21.338232
ENSG00000162430	SELENON	1	+	25800176	25818224	0.000000	0.000000	0.000000
ENSG00000255054	AL020996.2	1	+	25811470	25823744	0.000000	0.000000	0.000000
ENSG00000228172	AL020996.1	1	-	25816749	25820797	0.000000	0.000000	0.000000
ENSG00000117640	MTFR1L	1	+	25818640	25832942	0.091267	26.067253	66.812256
ENSG00000272478	AL020996.3	1	-	25831913	25832134	0.000000	0.000000	0.000000
ENSG00000127423	AUNIP	1	-	25831913	25859458	0.000000	0.000000	0.000000
ENSG00000176092	CRYBG2	1	-	26321698	26360080	0.000000	0.000000	0.000000
ENSG00000225854	AL451139.1	1	+	26326688	26327033	0.000000	0.000000	0.000000
ENSG00000175087	PDIK1L	1	+	26111165	26125543	0.073661	10.514136	26.948494
ENSG00000130695	CEP85	1	+	26234153	26279038	0.000000	0.000000	0.000000
ENSG00000270733	AL355877.2	1	-	26263041	26263398	0.000000	0.000000	0.000000
ENSG00000198830	HMGN2	1	+	26472450	26475972	0.165405	31.670019	81.172546
ENSG00000117676	RPS6KA1	1	+	26529761	26575030	0.061324	37.966904	97.311920
ENSG00000238705	MIR1976	1	+	26554542	26554593	0.000000	0.000000	0.000000
ENSG00000204160	ZDHHC18	1	+	26826710	26857602	0.051807	5.449708	13.967995
ENSG00000226698	AL034380.1	1	+	26876133	26878245	0.000000	0.000000	0.000000
ENSG00000142751	GPN2	1	-	26876133	26890297	0.074390	7.236677	18.548128
ENSG00000198746	GPATCH3	1	-	26890488	26900466	0.132584	12.629397	32.370060
ENSG00000090273	NUDC	1	+	26900238	26946862	0.000000	0.000000	0.000000
ENSG00000131910	NR0B2	1	-	26911489	26913966	0.000000	0.000000	0.000000
ENSG00000260063	AL512408.1	1	-	26692132	26694131	0.000000	0.000000	0.000000
ENSG00000117713	ARID1A	1	+	26693236	26782110	0.039288	39.387680	100.953476
ENSG00000142784	WDTC1	1	+	27234516	27308633	0.241368	27.423225	70.287712
ENSG00000252098	RF00019	1	-	27255464	27255567	0.000000	0.000000	0.000000
ENSG00000186501	TMEM222	1	+	27322145	27336400	0.130474	18.552637	47.551750
ENSG00000206888	RNU6-48P	1	+	27325219	27325325	0.000000	0.000000	0.000000
ENSG00000241547	ACTG1P20	1	+	27325329	27325796	0.000000	0.000000	0.000000
ENSG00000000938	FGR	1	-	27612064	27635277	0.075528	30.107634	77.168045
ENSG00000126709	IFI6	1	-	27666061	27672218	0.345665	32.313698	82.822334
ENSG00000225886	AL445490.1	1	+	27669468	27703063	0.000000	0.000000	0.000000
ENSG00000206767	RNU6-949P	1	-	27675603	27675709	0.000000	0.000000	0.000000
ENSG00000226662	CHMP1AP1	1	-	27686810	27687471	0.000000	0.000000	0.000000
ENSG00000207095	RNU6-424P	1	+	27693731	27693835	0.000000	0.000000	0.000000
ENSG00000158195	WASF2	1	-	27404226	27490158	0.396758	36.060959	92.426849
ENSG00000241169	FO393419.2	1	+	27457198	27459582	0.000000	0.000000	0.000000
ENSG00000142765	SYTL1	1	+	27342020	27353937	0.000000	0.000000	0.000000
ENSG00000009780	FAM76A	1	+	27725979	27763122	0.069307	7.669672	19.657927
ENSG00000231344	AL020997.1	1	+	27739091	27739439	0.000000	0.000000	0.000000
ENSG00000230833	RPEP3	1	+	27739954	27740629	0.000000	0.000000	0.000000
ENSG00000117758	STX12	1	+	27773183	27824452	0.078263	8.885222	22.773470
ENSG00000269971	AL020997.2	1	+	27773858	27774041	0.000000	0.000000	0.000000
ENSG00000270031	AL020997.3	1	+	27819983	27820341	0.000000	0.000000	0.000000
ENSG00000117751	PPP1R8	1	+	27830778	27851676	0.450869	43.576031	111.688515
ENSG00000252947	SCARNA1	1	+	27834401	27834566	0.000000	0.000000	0.000000
ENSG00000130775	THEMIS2	1	+	27872543	27886685	0.359446	56.184158	144.004059
ENSG00000228589	SPCS2P4	1	-	28095742	28096422	0.439060	39.905746	102.281319
ENSG00000158161	EYA3	1	-	27970344	28088696	0.026249	2.927536	7.503488
ENSG00000238231	AL512288.2	1	-	27990158	27990524	0.000000	0.000000	0.000000
ENSG00000240750	RN7SL559P	1	-	28031884	28032180	0.000000	0.000000	0.000000
ENSG00000169403	PTAFR	1	-	28147166	28193936	0.318105	30.296320	77.651665
ENSG00000126698	DNAJC8	1	-	28199456	28233025	0.104224	15.552935	39.863297
ENSG00000130770	ATP5IF1	1	+	28236109	28246906	0.000000	0.000000	0.000000
ENSG00000270605	AL353622.1	1	-	28239509	28241453	0.000000	0.000000	0.000000
ENSG00000130766	SESN2	1	+	28259527	28282491	0.348103	31.638750	81.092415
ENSG00000120656	TAF12	1	-	28589323	28643085	0.000000	0.000000	0.000000
ENSG00000188060	RAB42	1	+	28592200	28595443	0.000000	0.000000	0.000000
ENSG00000198492	YTHDF2	1	+	28736621	28769775	0.121856	28.044542	71.880196
ENSG00000180198	RCC1	1	+	28505943	28539300	0.092206	69.356163	177.764862
ENSG00000242125	SNHG3	1	+	28505980	28510892	0.271645	38.611671	98.964500
ENSG00000274266	SNORA73A	1	+	28507366	28507571	1.242718	112.949455	289.497650
ENSG00000200087	SNORA73B	1	+	28508559	28508762	2.426471	220.539642	565.259094
ENSG00000231468	PRDX3P2	1	-	28526318	28527227	0.000000	0.000000	0.000000
ENSG00000162419	GMEB1	1	+	28668732	28719353	0.045982	4.211253	10.793747
ENSG00000252777	RF00422	1	+	28689665	28689794	0.000000	0.000000	0.000000
ENSG00000116350	SRSF4	1	-	29147743	29181987	0.317301	50.400162	129.179260
ENSG00000277916	RF02271	1	-	29171285	29171453	0.000000	0.000000	0.000000
ENSG00000116353	MECR	1	-	29192873	29230942	0.013497	6.584821	16.877373
ENSG00000237934	AL590729.1	1	+	29223933	29224816	0.000000	0.000000	0.000000
ENSG00000159023	EPB41	1	+	28887091	29120046	0.010132	16.691410	42.781296
ENSG00000225616	AL138785.1	1	-	28982278	28982608	0.000000	0.000000	0.000000
ENSG00000206704	RF00019	1	+	28985710	28985810	0.000000	0.000000	0.000000
ENSG00000277958	RF00017	1	+	29041199	29041480	0.000000	0.000000	0.000000
ENSG00000253304	TMEM200B	1	-	29119428	29123935	0.000000	0.000000	0.000000
ENSG00000162511	LAPTM5	1	-	30732469	30757820	1.943799	263.991425	676.629150
ENSG00000264773	MIR4420	1	-	30739156	30739232	1.000000	90.889053	232.955215
ENSG00000162512	SDC3	1	-	30869467	30908761	0.040753	4.095097	10.496031
ENSG00000060688	SNRNP40	1	-	31259568	31296782	0.290389	92.629395	237.415848
ENSG00000229447	AC114495.2	1	-	31263245	31263681	0.000000	0.000000	0.000000
ENSG00000134644	PUM1	1	-	30931506	31065991	0.551956	61.796104	158.387894
ENSG00000237329	AL356320.2	1	+	31036734	31037240	0.000000	0.000000	0.000000
ENSG00000232768	AL356320.1	1	+	31050872	31051034	0.000000	0.000000	0.000000
ENSG00000121764	HCRTR1	1	+	31617686	31632518	0.000000	0.000000	0.000000
ENSG00000162517	PEF1	1	-	31629862	31644896	0.000000	0.000000	0.000000
ENSG00000235790	AC114488.2	1	+	31644049	31660162	0.000000	0.000000	0.000000
ENSG00000264078	AC114488.3	1	+	31644694	31649371	0.000000	0.000000	0.000000
ENSG00000084636	COL16A1	1	-	31652247	31704319	0.000000	0.000000	0.000000
ENSG00000203620	AL354919.1	1	-	31842019	31855568	0.000000	0.000000	0.000000
ENSG00000269967	AL136115.2	1	-	31851913	31921841	0.000000	0.000000	0.000000
ENSG00000184007	PTP4A2	1	-	31906421	31944856	0.259430	69.192474	177.345322
ENSG00000228634	AL136115.1	1	+	31933020	31933975	0.000000	0.000000	0.000000
ENSG00000121774	KHDRBS1	1	+	32013829	32060850	1.163601	137.635742	352.770386
ENSG00000203325	AL445248.1	1	-	32052291	32073474	0.000000	0.000000	0.000000
ENSG00000121775	TMEM39B	1	+	32072031	32102866	0.000000	0.000000	0.000000
ENSG00000266203	MIR5585	1	+	32086949	32087007	0.000000	0.000000	0.000000
ENSG00000276493	RF00017	1	-	32087523	32087813	0.000000	0.000000	0.000000
ENSG00000084652	TXLNA	1	+	32179686	32198285	0.470704	43.558578	111.643791
ENSG00000025800	KPNA6	1	+	32108038	32176568	0.044846	10.520408	26.964567
ENSG00000250135	AL049795.2	1	+	32170733	32176568	0.000000	0.000000	0.000000
ENSG00000222046	DCDC2B	1	+	32209094	32216196	0.000000	0.000000	0.000000
ENSG00000160055	TMEM234	1	-	32214472	32222359	0.000000	0.000000	0.000000
ENSG00000084623	EIF3I	1	+	32221928	32231604	0.172754	18.576813	47.613716
ENSG00000182866	LCK	1	+	32251239	32286165	0.000000	0.000000	0.000000
ENSG00000277617	RF00017	1	-	32269338	32269597	0.000000	0.000000	0.000000
ENSG00000175130	MARCKSL1	1	-	32333832	32336379	0.708064	64.355263	164.947205
ENSG00000116478	HDAC1	1	+	32292086	32333635	0.614349	104.182846	267.028198
ENSG00000160058	BSDC1	1	-	32365103	32394731	0.155484	37.443199	95.969635
ENSG00000162521	RBBP4	1	+	32651142	32686211	0.175097	31.055426	79.597305
ENSG00000162520	SYNC	1	-	32680360	32703596	0.000000	0.000000	0.000000
ENSG00000254553	AL033529.1	1	+	32465057	32600792	0.000000	0.000000	0.000000
ENSG00000273274	ZBTB8B	1	+	32465069	32496686	0.000000	0.000000	0.000000
ENSG00000160062	ZBTB8A	1	+	32539427	32605939	0.085088	7.733568	19.821693
ENSG00000176261	ZBTB8OS	1	-	32600172	32650903	0.022635	121.114571	310.425415
ENSG00000200591	RF00019	1	+	32639951	32640052	0.000000	0.000000	0.000000
ENSG00000134684	YARS	1	-	32775237	32818153	0.534417	270.881104	694.287842
ENSG00000116497	S100PBP	1	+	32816767	32858879	0.042006	18.863388	48.348225
ENSG00000239670	AL355864.2	1	+	32986952	32988233	0.000000	0.000000	0.000000
ENSG00000236065	AL020995.1	1	+	32987075	33032469	0.000000	0.000000	0.000000
ENSG00000004455	AK2	1	-	33007940	33080996	0.524668	117.879013	302.132446
ENSG00000276645	RF00017	1	-	33029232	33029576	0.000000	0.000000	0.000000
ENSG00000121903	ZSCAN20	1	+	33472645	33496507	0.056895	6.359689	16.300343
ENSG00000163866	SMIM12	1	-	34712737	34859816	0.037325	7.946884	20.368441
ENSG00000189280	GJB5	1	+	34755047	34758512	0.000000	0.000000	0.000000
ENSG00000189433	GJB4	1	+	34759741	34763724	0.000000	0.000000	0.000000
ENSG00000255811	AL121988.1	1	-	34761426	34788097	0.000000	0.000000	0.000000
ENSG00000188910	GJB3	1	+	34781189	34786369	0.000000	0.000000	0.000000
ENSG00000187513	GJA4	1	+	34792998	34795747	0.000000	0.000000	0.000000
ENSG00000230163	AL122010.1	1	+	34850694	34851555	0.000000	0.000000	0.000000
ENSG00000284773	AC114490.3	1	-	34974356	34985313	0.000000	0.000000	0.000000
ENSG00000241014	AC114490.1	1	-	34975699	34978706	0.000000	0.000000	0.000000
ENSG00000271741	AC114490.2	1	-	34981533	35031741	0.000000	0.000000	0.000000
ENSG00000243749	TMEM35B	1	-	34981535	34985353	0.324295	29.474865	75.546211
ENSG00000163867	ZMYM6	1	-	34986165	35031968	0.092443	13.165189	33.743332
ENSG00000116560	SFPQ	1	-	35176378	35193148	0.534821	195.074814	499.990875
ENSG00000142687	KIAA0319L	1	-	35433490	35557950	0.008761	6.241169	15.996570
ENSG00000236274	AC004865.1	1	+	35509742	35511438	0.000000	0.000000	0.000000
ENSG00000020129	NCDN	1	+	35557473	35567274	0.000000	0.000000	0.000000
ENSG00000126067	PSMB2	1	-	35599544	35641844	0.062358	6.509019	16.683088
ENSG00000146463	ZMYM4	1	+	35268967	35422058	0.213809	21.247316	54.458408
ENSG00000240374	RN7SL503P	1	-	35292196	35292498	0.000000	0.000000	0.000000
ENSG00000201542	RF00091	1	+	35310274	35310425	0.000000	0.000000	0.000000
ENSG00000229994	RPL5P4	1	+	35350722	35351607	0.000000	0.000000	0.000000
ENSG00000227409	ZMYM4-AS1	1	-	35358822	35366077	0.000000	0.000000	0.000000
ENSG00000278702	RF00017	1	+	35399997	35400319	0.000000	0.000000	0.000000
ENSG00000142686	C1orf216	1	-	35713875	35719472	0.165610	41.012234	105.117317
ENSG00000092853	CLSPN	1	-	35720218	35769967	0.052641	5.736553	14.703202
ENSG00000232335	AL354864.1	1	+	35739389	35743576	0.000000	0.000000	0.000000
ENSG00000134698	AGO4	1	+	35808172	35857890	0.123985	11.508008	29.495859
ENSG00000054116	TRAPPC3	1	-	36136570	36156053	0.170683	37.174351	95.280548
ENSG00000116871	MAP7D1	1	+	36155579	36180849	0.015000	7.889715	20.221910
ENSG00000092847	AGO1	1	+	35869808	35930528	0.064616	13.059666	33.472870
ENSG00000271164	AL139286.1	1	-	35873270	35873752	0.000000	0.000000	0.000000
ENSG00000271914	AL139286.2	1	-	35929720	35930115	0.000000	0.000000	0.000000
ENSG00000196182	STK40	1	-	36339624	36385896	0.000000	0.000000	0.000000
ENSG00000116885	OSCP1	1	-	36415827	36450451	0.009546	5.466977	14.012257
ENSG00000201448	SNORA63C	1	-	36418450	36418578	0.806202	73.274933	187.808960
ENSG00000134690	CDCA8	1	+	37692418	37709719	0.120292	10.933226	28.022650
ENSG00000163879	DNALI1	1	+	37556919	37566857	0.000000	0.000000	0.000000
ENSG00000134697	GNL2	1	-	37566816	37595935	0.104787	23.442648	60.085205
ENSG00000126070	AGO3	1	+	35930718	36072500	0.077194	71.547043	183.380249
ENSG00000271554	AL138787.2	1	-	35992109	36013630	0.000000	0.000000	0.000000
ENSG00000054118	THRAP3	1	+	36224416	36305357	0.105332	83.496132	214.006638
ENSG00000231849	UBE2V2P4	1	-	36241898	36242156	0.000000	0.000000	0.000000
ENSG00000183386	FHL3	1	-	37996770	38005606	0.298403	89.541443	229.501190
ENSG00000183431	SF3A3	1	-	37956975	37990921	0.083272	9.767119	25.033834
ENSG00000230955	AL929472.2	1	+	37860697	37861580	0.000000	0.000000	0.000000
ENSG00000204084	INPP5B	1	-	37860697	37947057	0.181722	31.421526	80.535652
ENSG00000252448	RF00092	1	+	37884237	37884317	0.000000	0.000000	0.000000
ENSG00000222282	RNU6-584P	1	+	37885023	37885117	0.000000	0.000000	0.000000
ENSG00000183520	UTP11	1	+	38009258	38024824	0.088035	13.415042	34.383724
ENSG00000174574	AKIRIN1	1	+	38991223	39006059	0.437796	39.790863	101.986862
ENSG00000116954	RRAGC	1	-	38838198	38859823	0.058254	10.013792	25.666075
ENSG00000273637	AL139260.2	1	-	38839333	38874494	0.000000	0.000000	0.000000
ENSG00000228436	AL139260.1	1	+	38860000	38919396	0.000000	0.000000	0.000000
ENSG00000214114	MYCBP	1	-	38862964	38874105	0.097400	9.546895	24.469383
ENSG00000274944	AL139260.3	1	-	38864501	38881617	0.000000	0.000000	0.000000
ENSG00000131233	GJA9	1	-	38874451	38881587	0.000000	0.000000	0.000000
ENSG00000158315	RHBDL2	1	-	38885807	38941799	0.000000	0.000000	0.000000
ENSG00000199963	RNU6-605P	1	+	38926870	38926977	0.000000	0.000000	0.000000
ENSG00000183682	BMP8A	1	+	39491646	39525935	0.000000	0.000000	0.000000
ENSG00000237624	OXCT2P1	1	+	39514956	39516490	0.000000	0.000000	0.000000
ENSG00000243970	PPIEL	1	-	39522280	39559671	0.000000	0.000000	0.000000
ENSG00000090621	PABPC4	1	-	39560816	39576790	0.500356	248.435043	636.757019
ENSG00000228060	AL365277.1	1	+	39565160	39573203	0.000000	0.000000	0.000000
ENSG00000201457	SNORA55	1	-	39567374	39567508	0.000000	0.000000	0.000000
ENSG00000084072	PPIE	1	+	39692182	39763914	0.026421	5.686656	14.575311
ENSG00000225333	AL035404.1	1	+	39718028	39718595	0.000000	0.000000	0.000000
ENSG00000252413	RNU7-121P	1	-	39723566	39723627	0.000000	0.000000	0.000000
ENSG00000116985	BMP8B	1	-	39757182	39788861	0.000000	0.000000	0.000000
ENSG00000198754	OXCT2	1	-	39769523	39771348	0.000000	0.000000	0.000000
ENSG00000043514	TRIT1	1	-	39841022	39883511	0.112279	12.867345	32.979939
ENSG00000202222	RF00019	1	-	39881566	39881678	0.000000	0.000000	0.000000
ENSG00000168389	MFSD2A	1	+	39955112	39969968	0.049490	8.707717	22.318508
ENSG00000228477	AL663070.1	1	+	39962680	39963404	0.000000	0.000000	0.000000
ENSG00000117000	RLF	1	+	40161373	40240921	0.241274	21.929165	56.206039
ENSG00000207508	RNU6-1237P	1	+	40177843	40177949	0.000000	0.000000	0.000000
ENSG00000084073	ZMPSTE24	1	+	40258107	40294184	0.391521	40.897530	104.823326
ENSG00000231296	AL050341.1	1	-	40262672	40262984	0.000000	0.000000	0.000000
ENSG00000131236	CAP1	1	+	40040233	40072649	0.438247	213.659088	547.623657
ENSG00000131238	PPT1	1	-	40071461	40097727	0.295991	34.134384	87.488899
ENSG00000260920	AL031985.3	1	+	40464319	40466767	0.200490	18.222345	46.705193
ENSG00000084070	SMAP2	1	+	40344850	40423326	0.008428	9.339396	23.937548
ENSG00000213172	AL031985.1	1	+	40364766	40365183	0.000000	0.000000	0.000000
ENSG00000187815	ZFP69	1	+	40477215	40496343	0.164171	16.880642	43.266308
ENSG00000238287	AL603839.3	1	-	40493157	40508661	0.000000	0.000000	0.000000
ENSG00000164002	EXO5	1	+	40508741	40516556	0.097671	10.692824	27.406483
ENSG00000227278	AL603839.1	1	-	40514461	40515057	0.000000	0.000000	0.000000
ENSG00000238186	AL603839.2	1	-	40515754	40517174	0.000000	0.000000	0.000000
ENSG00000117010	ZNF684	1	+	40531561	40548169	0.000000	0.000000	0.000000
ENSG00000127603	MACF1	1	+	39081316	39487177	0.034910	144.123947	369.400116
ENSG00000206654	RNU6-608P	1	-	39120940	39121043	0.000000	0.000000	0.000000
ENSG00000222378	RNA5SP44	1	-	39154164	39154296	0.000000	0.000000	0.000000
ENSG00000270040	AL356055.1	1	+	39206512	39206957	0.000000	0.000000	0.000000
ENSG00000226438	AL442071.1	1	-	39249838	39257649	0.000000	0.000000	0.000000
ENSG00000217897	HSPE1P8	1	-	39304294	39304898	0.000000	0.000000	0.000000
ENSG00000171793	CTPS1	1	+	40979335	41012565	0.184566	41.520939	106.421165
ENSG00000281207	SLFNL1-AS1	1	+	41014590	41043890	0.123750	11.247520	28.828209
ENSG00000171790	SLFNL1	1	-	41015597	41023237	0.000000	0.000000	0.000000
ENSG00000010803	SCMH1	1	-	41027200	41242154	0.067911	8.260179	21.171436
ENSG00000215893	RPL23AP17	1	+	41098638	41099136	0.000000	0.000000	0.000000
ENSG00000198815	FOXJ3	1	-	42176539	42335877	0.180821	22.476135	57.607964
ENSG00000227527	AC096540.1	1	-	42335386	42338376	0.000000	0.000000	0.000000
ENSG00000171960	PPIH	1	+	42658425	42676758	0.000000	0.000000	0.000000
ENSG00000065978	YBX1	1	+	42682427	42702349	0.436269	50.215565	128.706131
ENSG00000066185	ZMYND12	1	-	42430329	42456267	0.000000	0.000000	0.000000
ENSG00000127125	PPCS	1	+	42456117	42473385	0.189674	42.073997	107.838699
ENSG00000186409	CCDC30	1	+	42463330	42654664	0.000000	0.000000	0.000000
ENSG00000230116	AL445669.1	1	+	42491739	42492493	0.000000	0.000000	0.000000
ENSG00000236876	TMSB4XP1	1	-	42500205	42500339	0.000000	0.000000	0.000000
ENSG00000200254	RNU6-536P	1	+	42569033	42569139	0.000000	0.000000	0.000000
ENSG00000236180	AL445669.2	1	+	42570970	42571390	0.000000	0.000000	0.000000
ENSG00000164008	C1orf50	1	+	42767269	42779488	0.035027	5.794450	14.851594
ENSG00000283580	AC098484.3	1	+	42767292	42794493	0.000000	0.000000	0.000000
ENSG00000228452	AC098484.1	1	-	42775813	42776790	0.000000	0.000000	0.000000
ENSG00000274386	TMEM269	1	+	42785007	42816619	0.000000	0.000000	0.000000
ENSG00000177868	SVBP	1	-	42807052	42817252	0.000000	0.000000	0.000000
ENSG00000164010	ERMAP	1	+	42817088	42844993	0.000000	0.000000	0.000000
ENSG00000228192	AL512353.1	1	-	42834681	42846422	0.000000	0.000000	0.000000
ENSG00000117394	SLC2A1	1	-	42925375	42959176	0.000000	0.000000	0.000000
ENSG00000284138	ATP6V0CP4	1	-	42952202	42952641	0.000000	0.000000	0.000000
ENSG00000227533	SLC2A1-AS1	1	+	42959049	42983358	0.000000	0.000000	0.000000
ENSG00000283973	AC099795.1	1	-	42959065	42961864	0.000000	0.000000	0.000000
ENSG00000159479	MED8	1	-	43383917	43389808	0.000000	0.000000	0.000000
ENSG00000229431	AL139289.1	1	+	43385113	43389155	0.000000	0.000000	0.000000
ENSG00000066322	ELOVL1	1	-	43363397	43368074	0.106566	45.805538	117.402908
ENSG00000283836	MIR6734	1	-	43364648	43364715	0.000000	0.000000	0.000000
ENSG00000198198	SZT2	1	+	43389882	43454247	0.027511	5.562137	14.256161
ENSG00000229372	SZT2-AS1	1	-	43447776	43448644	0.000000	0.000000	0.000000
ENSG00000274975	MIR6735	1	+	43448539	43448611	0.000000	0.000000	0.000000
ENSG00000178922	HYI	1	-	43451003	43453989	0.000000	0.000000	0.000000
ENSG00000229348	HYI-AS1	1	+	43453927	43456995	0.000000	0.000000	0.000000
ENSG00000117408	IPO13	1	+	43946939	43968022	0.038010	7.025542	18.006973
ENSG00000117410	ATP6V0B	1	+	43974487	43978295	0.145956	72.156914	184.943390
ENSG00000132768	DPH2	1	+	43970000	43973369	0.304157	32.766411	83.982689
ENSG00000284989	AL451062.3	1	+	43650149	43931014	0.000000	0.000000	0.000000
ENSG00000066135	KDM4A	1	+	43650158	43705515	0.167464	25.971092	66.565788
ENSG00000236200	KDM4A-AS1	1	-	43699765	43708138	0.114221	24.065420	61.681419
ENSG00000126091	ST3GAL3	1	+	43705824	43931165	0.000000	0.000000	0.000000
ENSG00000229444	AL451062.1	1	-	43709392	43727343	0.000000	0.000000	0.000000
ENSG00000283414	RF00026	1	+	43716467	43716556	0.000000	0.000000	0.000000
ENSG00000233674	AL451062.2	1	+	43743471	43743741	0.000000	0.000000	0.000000
ENSG00000283477	MIR6079	1	+	43838622	43838683	0.000000	0.000000	0.000000
ENSG00000224751	SHMT1P1	1	-	43850300	43851611	0.000000	0.000000	0.000000
ENSG00000159214	CCDC24	1	+	43991359	43996528	0.086853	51.562263	132.157822
ENSG00000196517	SLC6A9	1	-	43991500	44031467	0.036486	17.451880	44.730431
ENSG00000230615	AL139220.2	1	+	44030443	44115913	0.000000	0.000000	0.000000
ENSG00000227163	AL139220.1	1	-	44087958	44088477	0.000000	0.000000	0.000000
ENSG00000271647	KRT8P47	1	-	44103306	44104703	0.000000	0.000000	0.000000
ENSG00000117419	ERI3	1	-	44221070	44355260	0.035529	16.299587	41.777023
ENSG00000233602	ERI3-IT1	1	-	44243408	44244273	0.487884	44.343315	113.655128
ENSG00000198520	ARMH1	1	+	44674692	44725591	0.000000	0.000000	0.000000
ENSG00000199377	RNU5F-1	1	-	44721786	44721902	0.000000	0.000000	0.000000
ENSG00000187147	RNF220	1	+	44405194	44651724	0.003453	18.397762	47.154797
ENSG00000263381	MIR5584	1	+	44545493	44545552	0.000000	0.000000	0.000000
ENSG00000126106	TMEM53	1	-	44635238	44674555	0.000000	0.000000	0.000000
ENSG00000173846	PLK3	1	+	44800225	44805990	0.044840	14.668311	37.595943
ENSG00000188396	TCTEX1D4	1	-	44805913	44806675	0.000000	0.000000	0.000000
